cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,2,7801103.962356615,0.13522744274108023,0.02418925667905869,0.12049839550176797,0.0062871968075281755
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,3,8022931.17537678,0.12581917429507655,0.026808879878366332,0.11284390543883532,0.005699729118197142
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,4,8394049.117589632,0.11075441073636484,0.029794467562436644,0.10562257887155795,0.0052840663367776635
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,5,8564262.248343265,0.09834833057900336,0.04660804671565244,0.09944139427595304,0.00811418508258844
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,6,8724751.177003263,0.09272488672310845,0.06630493323456466,0.10083994641799401,0.010945827474797115
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,7,8797168.604121802,0.09332642023080592,0.09127367465048586,0.10749820107062037,0.012804736167459519
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,8,8811608.55451508,0.09927766358776331,0.11104684359235883,0.12063343014064515,0.010406752467662548
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,9,8697303.847265404,0.1124163000056272,0.12446250638948952,0.13772918993122796,0.005885747084039931
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,10,8533080.416680872,0.12835222913020414,0.12333732687003862,0.15882429168625073,-0.0021841085244616826
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,11,8308447.048401721,0.14447450681687798,0.11241549593484357,0.17674761529687869,-0.013779917867513857
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,12,8164976.458340095,0.15130785890387555,0.09229731300587551,0.18791952561413328,-0.02924432102706861
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,13,8259772.618335702,0.14602687769242712,0.07110911525256092,0.18324440565395853,-0.039844684148679796
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,14,8470757.7786719,0.13156697527313804,0.053649674615855236,0.17135009431789897,-0.04350962319343324
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,15,9026724.714123897,0.10458854527980915,0.04333756003729006,0.1508355638167614,-0.03627471101377378
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,16,9393512.428646041,0.08036495898205204,0.047976330253860944,0.1352387025136554,-0.033490338107159595
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,17,9649548.257737283,0.06736264456957385,0.06968232558061094,0.12789673765624401,-0.028562787043291085
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,18,9882055.427724972,0.0639611775173509,0.10480075660940136,0.1287913762614264,-0.023235160635206784
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,19,10143619.23926971,0.06476842803483339,0.14297556141422185,0.13670970240373806,-0.016745472902682797
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,20,10223341.338045692,0.06612641337942828,0.17760883686354578,0.14853928496041338,-0.014098271768690428
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,21,10367800.71759999,0.06831281450763134,0.20306118214406177,0.15700381478888348,-0.011207045149897604
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,22,10373726.169692716,0.07043882680879017,0.22084454760950312,0.16663183531486658,-0.015841147099164073
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,23,10334774.89484766,0.07510584502489835,0.22768640953195463,0.17756303999092551,-0.0242659158769676
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,24,10235981.82587138,0.08489599529870098,0.2251135028804152,0.1894708642452399,-0.031407510438601204
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,1,42,25,10118949.547131062,0.08740892088678852,0.21070957232968923,0.20094372053618104,-0.04611547601248286
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,2,7795020.874483838,0.13522708141572493,0.024191530163762076,0.12053436588815551,0.006861983543173556
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,3,8037316.46680246,0.12476063426065676,0.026811775187928433,0.11260565842351052,0.00624820585705405
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,4,8348844.63122399,0.11108254305111744,0.030217521397929215,0.10567504655299073,0.007147843342347539
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,5,8556062.458413733,0.0998210357204504,0.046635982950711696,0.10069093479926962,0.008850873625693359
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,6,8722869.570470665,0.09081544001725082,0.06646282729353459,0.10030170580608366,0.009261041594962771
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,7,8855688.661642961,0.09083836404817917,0.09294131498632363,0.10361171930797003,0.012655741073264669
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,8,8834151.049965817,0.09943344580229663,0.11384550055947784,0.11902433743501323,0.014001300639264917
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,9,8714397.828539873,0.11421973897422931,0.1262921968814894,0.1391463267732944,0.007561249895344031
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,10,8494146.511380315,0.13154241903340588,0.12447265450987577,0.16116427529730204,-0.0021497584958478626
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,11,8274026.518310391,0.14559596128639854,0.111670378320752,0.17905917599031337,-0.016504127083191895
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,12,8146121.965003913,0.15466481413976718,0.09038109004443906,0.19006900718087305,-0.031651285544690204
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,13,8130209.01409623,0.15375462319839758,0.06718380340117669,0.19064232231726563,-0.041810893125172104
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,14,8417727.483621918,0.13601378370483783,0.04728641696941094,0.17562790504141482,-0.04559267195646368
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,15,8940298.618472818,0.10944219973700714,0.036736837599892436,0.15359350829008608,-0.04186352406883291
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,16,9432102.592175087,0.08343319057593568,0.03886565583661539,0.13604073217803045,-0.03622368400858964
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,17,9718573.023854202,0.0677001393563882,0.05888965048697892,0.12635251770007913,-0.028809612761390258
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,18,9963339.501693409,0.06175213778818011,0.093670342653974,0.12666554721717402,-0.0265183105542039
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,19,10139899.938730776,0.06441622035930408,0.13718056684010538,0.134041139419711,-0.01865983318328783
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,20,10344512.79211685,0.0634830206624623,0.17628235488935928,0.14449860449728336,-0.013432308480138974
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,21,10458917.998555632,0.06092528360787738,0.21212875038221668,0.14914216414659076,-0.007923287388452282
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,22,10504898.439537423,0.06644741848941603,0.2383475269758235,0.15928681088633231,-0.009566248363958293
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,23,10301576.002356542,0.08420712935394306,0.2485468644470532,0.18296616096639165,-0.016988659311359837
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,24,10100042.608541625,0.09650016147675326,0.23558843965820775,0.20557766987649606,-0.03383639894817324
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,2,43,25,9915773.316294195,0.10305502228867577,0.2123478149228275,0.21160195227932083,-0.0492578277840475
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,2,7809568.471876611,0.13522708141572493,0.024184146560761954,0.12045454734906626,0.004914800534182451
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,3,8040221.635573903,0.126620717904688,0.02683058200310473,0.1129004970675796,0.005202146882133367
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,4,8301408.8178097345,0.11185275020171319,0.02943467336483363,0.1069562413332863,0.006637518469462689
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,5,8584388.96835187,0.09862100617215445,0.04563946118372342,0.09897108754717578,0.01015586463762478
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,6,8771737.38292926,0.08862129723812691,0.06439408031918004,0.09935436481470122,0.009477155588123521
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,7,8867448.331309281,0.09171320805837511,0.09360748924427575,0.10341578753244574,0.014854512783183208
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,8,8806577.601234747,0.10389508358963552,0.11412393683637712,0.12208506031242057,0.013399710283257937
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,9,8658951.474074366,0.1196598794403084,0.1255761457318869,0.14276483877775503,0.008510832928852121
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,10,8422077.008258462,0.1366175152491359,0.1207212830363269,0.16541366827440576,-0.0050560900447971565
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,11,8250542.992787855,0.15146604107911035,0.10585119467916626,0.1808832681581449,-0.017334088772192932
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,12,8136167.794306855,0.15668097278259888,0.08254770657996291,0.1909338971881159,-0.03408098872470244
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,13,8191353.505961518,0.15441416232617308,0.058801134558774004,0.1887452773351598,-0.04435944648037953
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,14,8453838.738348909,0.13816710477427702,0.038559262979557696,0.17537919681372757,-0.04656857564038802
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,15,9052727.677244687,0.10715074734442258,0.028548551646275122,0.1510642272644303,-0.04047763506543609
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,16,9409335.204869786,0.08285576872128685,0.03626734027402145,0.13343411802021285,-0.03460248351488052
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,17,9713932.430435047,0.0689709195820767,0.05935839001094667,0.12585203411242887,-0.02984418727434727
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,18,9966421.293819124,0.06476182000794646,0.0976961253045372,0.12598059113365306,-0.02331828405723752
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,19,10166993.471445423,0.06469356449269296,0.13886457050811463,0.13465644053350226,-0.01930315925288778
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,20,10288542.385541355,0.06726835208071894,0.17727045091602855,0.1450338324952861,-0.011682613942278989
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,21,10407206.30616148,0.06934315537771812,0.205242114233241,0.1565827044745113,-0.010786484168518337
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,22,10215377.368539978,0.08175458138597858,0.2216310941048536,0.17469502108244875,-0.018082893273719987
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,23,10083695.184532221,0.0979044672947856,0.21880595420383853,0.1947488523935145,-0.027118031906050312
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,24,9887418.3166768,0.1012242335405701,0.2013030668876008,0.20719491232689388,-0.04365014859101379
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,3,44,25,9857643.381918736,0.09712536597216696,0.17948319950437375,0.2045259062922716,-0.0575390537147852
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,2,7814812.885350098,0.1352272363957795,0.024167914260627477,0.12047025073739162,0.0002517658046662367
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,3,8061832.066014055,0.12454088935781311,0.02691702625247161,0.11091685391220972,0.005843555817130261
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,4,8416869.697292035,0.10590819741008001,0.030404630255944864,0.10248911947636828,0.00711891178292889
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,5,8655664.662766768,0.09211031051063592,0.050091218475142085,0.09446236621103425,0.012357968451388134
choque_20pct_permanente,permanente,0.8,0.19999999999999996,True,4,45,6,8753249.593412561,0.09113599929572283,0.07390323861501202,0.09853857722276592,0.013389718627482602
