date,value
2001-12-31,172385826.0
2002-12-31,174632960.0
2003-12-31,176871437.0
2004-12-31,181569056.0
2005-12-31,184184264.0
2006-12-31,186770562.0
2008-12-31,189605006.0
2009-12-31,191480630.0
2011-12-31,192379287.0
2012-12-31,193904015.0
2013-12-31,201032714.0
2014-12-31,202768562.0
2015-12-31,204450049.0
2016-12-31,206081432.0
2017-12-31,207660929.0
2018-12-31,208494900.0
2019-12-31,210147125.0
2020-12-31,211755692.0
2021-12-31,213317639.0
2024-12-31,212583750.0
2025-12-31,213421037.0
