cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,2,7801103.962356615,0.13522744274108023,0.02418925667905869,0.12049839550176797,0.0062871968075281755
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,3,8022931.17537678,0.12581917429507655,0.026808879878366332,0.11284390543883532,0.005699729118197142
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,4,8394049.117589632,0.11075441073636484,0.029794467562436644,0.10562257887155795,0.0052840663367776635
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,5,8564262.248343265,0.09834833057900336,0.04660804671565244,0.09944139427595304,0.00811418508258844
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,6,8773751.42058961,0.09073704572268991,0.06179186130572245,0.09991127835178466,0.01102582371061845
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,7,8888275.488894016,0.09128191911123454,0.08575640467755297,0.10433260309888033,0.01336235243307148
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,8,8953419.896624561,0.09633053494364988,0.10294833817082139,0.11712324669945462,0.011101134111684013
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,9,8897308.685071245,0.10820917197306386,0.11629407932988323,0.13213900403353027,0.00786244050483786
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,10,8792388.155659879,0.12258676152380116,0.11358260883859139,0.1526196154451645,0.00037483573462225545
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,11,8630204.392882071,0.13591114889350325,0.10321450927065401,0.16872299985462777,-0.00959784840485863
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,12,8550695.601113182,0.1394965114328985,0.08156459841637509,0.17905176751962293,-0.024286093307824892
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,13,8729868.444411341,0.13188982650645742,0.0625954557970183,0.17206789926360916,-0.03237746753632902
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,14,9062983.84840059,0.11391317204282013,0.04504300827076824,0.15938000275905628,-0.03446388784654736
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,15,9743793.950012466,0.08435919807450444,0.040979341581309114,0.13636003441133634,-0.023803982533778315
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,16,10181931.624487089,0.061460777853650186,0.05701397437430944,0.11975670349991192,-0.017712614435123345
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,17,10531404.837910967,0.053458458674889325,0.09865487273647866,0.11209614930294165,-0.006280811694983613
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,18,10801048.46259071,0.05794776524202231,0.15201914488371493,0.12023053636394898,0.004441414748725293
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,19,11096226.420914778,0.06497776851450222,0.19733743857772734,0.13789428675044882,0.012289919744182039
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,20,11120663.091274442,0.06767183563937021,0.22339919382393014,0.15413652121640953,0.011484072789972695
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,21,11109907.670992319,0.07344096147228213,0.23607423654538828,0.16412289016052947,0.008251083410008906
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,22,10911320.429143807,0.08725541926212699,0.22951101792301154,0.18422426033974038,-0.006787974285883629
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,23,10720901.236453932,0.09561671516175886,0.20853214143483534,0.20253006345287028,-0.02455349601039704
choque_20pct_temporario,temporario,0.8,0.19999999999999996,False,1,42,24,10645971.823905205,0.09871661283195446,0.17715549774242634,0.20704221543254428,-0.037713775781736306
