cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,2,7801103.962356615,0.13522744274108023,0.02418925667905869,0.12049839550176797,0.0062871968075281755
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,3,8022931.17537678,0.12581917429507655,0.026808879878366332,0.11284390543883532,0.005699729118197142
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,4,8394049.117589632,0.11075441073636484,0.029794467562436644,0.10562257887155795,0.0052840663367776635
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,5,8591649.890566215,0.09639171052677993,0.04440762497552475,0.09800380560671738,0.008293902075954382
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,6,8787095.803546665,0.09052871293679406,0.06317188467530577,0.09760979562446334,0.011698197790443112
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,7,8902389.218805531,0.091098862984157,0.08641052385804282,0.10402819178859314,0.013854098018689956
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,8,8970534.193445876,0.09543200974497842,0.1056162554341904,0.11595888478225858,0.012287165370959916
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,9,8902745.071453705,0.10777510944306384,0.11907310518761927,0.13210390002192643,0.00842615148239896
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,10,8776111.488870196,0.12311783142695923,0.11766162436254834,0.15357782159957523,0.0009992197106215377
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,11,8586511.433023442,0.13769057638386287,0.10693487432205173,0.17139257268786431,-0.009850086238330072
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,12,8477099.232471026,0.14230574784867056,0.08542798622487702,0.18259529393008295,-0.025045432755216743
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,13,8623346.786954092,0.1357321670558777,0.06525648452278165,0.1767538666115155,-0.034253610213634995
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,14,8923007.496361855,0.11830653950934576,0.04684921601294789,0.16431217344459642,-0.03697266728021547
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,15,9595632.786125168,0.08830518893985305,0.040646833242526714,0.1409974759613147,-0.026972277673623427
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,16,10020801.514571084,0.06414734755345318,0.05407624239982822,0.12401699366579533,-0.02140821192814269
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,17,10350833.986067304,0.05434060578026803,0.09243577799718405,0.11570736338056156,-0.011184262453821633
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,18,10615558.148849739,0.056943937209985744,0.1449856066765276,0.1215216483353452,-0.0008545908391930872
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,19,10910127.093665108,0.0621988809019658,0.19292059126959127,0.13741761353713122,0.007756027659441299
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,42,20,10951098.754818238,0.06445234422779784,0.22506722629276132,0.1529107387757926,0.008731845537597632
