cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,21,10512923.998511128,0.10534432332902081,0.20900016483941153,0.19462650756680303,-0.01048726479205181
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,22,10177637.988534495,0.11871869126334976,0.17419943641233138,0.21501785374597795,-0.036915325976283817
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,23,10203159.349800372,0.11539631473174675,0.13464395792532557,0.21416063700364504,-0.04932500006816455
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,24,10640013.789327031,0.08969275949484032,0.10110828336813027,0.1951765788736851,-0.05805900996108472
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,25,11254231.480383012,0.06325296265381755,0.08869837697164051,0.16907919459417095,-0.05016379796170057
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,2,7806695.322937048,0.13522715831904936,0.02418130759722459,0.12044374550797671,0.003889724574032977
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,3,8029826.139430107,0.12474783037646296,0.026825061711583054,0.11202749061872302,0.0039396781131172
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,4,8415642.929382542,0.10768615566961245,0.030291553993439413,0.10273611525593153,0.0071680838275023345
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,5,8724267.594138302,0.08986239978898485,0.04611006621964142,0.09332290758419767,0.010833562667168851
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,6,8847807.585417263,0.08604476390532463,0.06831238546137341,0.09353429117596526,0.013722928800956586
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,7,8941437.99310557,0.09313076388246244,0.09357044931605074,0.10410332957311431,0.015607331969779922
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,8,8929130.296822608,0.10497242699158661,0.11015886674181519,0.12266134612440076,0.012003142759505533
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,9,8781047.93992189,0.11949980199034674,0.11626789611278454,0.1422368930611007,0.007681560057157818
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,10,8684497.340075277,0.13167132780348206,0.10653691269232723,0.15981504570695973,-0.004709504444634019
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,11,8511733.996360654,0.14226043756308182,0.090131656088134,0.17328291039175842,-0.015430871317405071
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,12,8591866.87017962,0.13824220410989072,0.06647277523061845,0.1754466768494429,-0.02682158741801894
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,13,8842918.241285408,0.1256019630731701,0.04838577753843398,0.1636415574021816,-0.03141801743113252
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,14,9388287.894168695,0.10135504771991166,0.0361582658420152,0.14563083973446084,-0.02929922578437755
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,15,9942098.466965366,0.07531534477304085,0.04278106673526527,0.12518618309267746,-0.020367194003512945
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,16,10392867.964702902,0.056729028647787665,0.06951580390071377,0.11160662065190823,-0.008920754846808376
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,17,10684806.239403177,0.05136118552208362,0.11979569160765924,0.10760232071603941,0.0029063596060161863
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,18,10960205.097591037,0.06086569431505934,0.17823771857898318,0.12062433407746874,0.014379435916450085
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,19,11019141.43589404,0.0727551919811912,0.21575571260140936,0.14959932807105755,0.015193653482956756
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,20,10935845.737688472,0.08594652345360536,0.2310878549799973,0.1686984064619987,0.009501333080510207
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,21,10644270.953901194,0.09685237442125855,0.2188263888611024,0.18882756755184243,-0.007121632696488207
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,22,10508486.719922978,0.09853174594682097,0.19271972362105116,0.197389897913711,-0.019906036767002536
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,23,10522741.183647253,0.0952574235687594,0.16146257525422247,0.19713483964362385,-0.03406144937073685
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,24,10760184.652960284,0.08082156072793896,0.1365342159470202,0.18926280146250837,-0.04336859029151011
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,47,25,11255264.098219385,0.06176584801164661,0.12680584875158862,0.1715088561054778,-0.04407256856059513
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,2,7797185.690724047,0.13522708141572493,0.024184715365616505,0.12051681259663678,0.005153394554576406
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,3,8059557.759189848,0.1243107042400101,0.026832363549653904,0.11216813611438263,0.007414710374897581
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,4,8293368.105793962,0.1121343928723936,0.030428679684245674,0.10677040889614853,0.0069399067028215215
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,5,8597025.651181184,0.10070239607074644,0.043462781416454765,0.1003563655219364,0.009426888262187533
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,6,8788838.792805828,0.093068353734689,0.05989748529599903,0.10038335595510149,0.0098465343383821
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,7,8861970.382912876,0.0963982540217869,0.0814856434010458,0.106231931290655,0.010791061676427788
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,8,8877965.805683607,0.10448359672953134,0.09637493701879274,0.12137762187587453,0.008095313592388636
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,9,8825271.114203665,0.11536082536051412,0.10421031573623307,0.13708949366745837,0.0011605379638445035
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,48,10,8753655.795097372,0.12696384932256416,0.09941318492137374,0.15313814267083717,-0.0064519032317462
