simulacao,seed,periodo,firma,setor,regime,preco_capital,demanda_esperada,expectativa_vendas_real,producao_desejada_real,producao_planejada_real,producao_real,vendas_real,vendas_nominal,demanda_recebida_real,demanda_nao_atendida_real,producao_nao_vendida_real,excedente_nao_estocavel_real,estoque,variacao_estoque_real,capital_real,capital_desejado,gap_capital,investimento_liquido,investimento_reposicao,investimento_bruto,preco_firma,preco_transacao,market_share_desejado,market_share_realizado,qualidade_base,desvio_qualidade,qualidade,eob_realizado,r_obs_bruto,r_obs,r_ajustado,demanda_trabalho,fator_clima,producao_normal_real,capacidade_estrutural_real,capacidade_efetiva_real,taxa_utilizacao_capacidade,valor_producao_nominal,consumo_intermediario_nominal,valor_adicionado_nominal
1,42,0,G_015,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.0,93636.73333333334,93641.92555789415,93636.73333333334,93636.73333333334,93636.73333333334,93641.92555789415,93641.92555789415,93641.92555789415,0.0,0.0,0.0,9157.735688313485,0.0,103033.66055474167,103033.66055474167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,27209.533333333336,0.2640839235142669,0.21408392351426692,5.551115123125783e-17,0.0,1.0,93636.73333333334,117045.91666666667,117045.91666666667,0.8,,,
1,42,0,H_001,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_002,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_003,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_004,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_005,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_006,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_007,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_008,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_009,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_010,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_011,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_012,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_013,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_014,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,H_015,"H - Transporte, armazenagem e correio",industrial,1.0,41926.73333333334,41926.77414272016,41926.73333333334,41926.73333333334,41926.73333333334,41926.77414272016,41926.77414272016,41926.77414272016,0.0,0.0,0.0,4102.746862498752,0.0,46134.2964096979,46134.2964096979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8217.733333333334,0.1781263392499876,0.12812633924998762,0.0,0.0,1.0,41926.73333333334,52408.41666666667,52408.41666666667,0.8,,,
1,42,0,I_001,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_002,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_003,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_004,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_005,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_006,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_007,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_008,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_009,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_010,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_011,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_012,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_013,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_014,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,I_015,I - Alojamento e alimentação,industrial,1.0,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,0.0,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,3770.200000000001,0.1956713220851376,0.1456713220851376,5.551115123125783e-17,0.0,1.0,17510.733333333337,21888.41666666667,21888.41666666667,0.8,,,
1,42,0,J_001,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_002,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_003,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_004,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_005,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_006,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_007,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_008,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_009,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_010,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_011,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_012,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_013,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_014,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,J_015,J - Informação e comunicação,industrial,1.0,29043.200000000004,29139.19793336121,29043.200000000004,29043.200000000004,29043.200000000004,29139.19793336121,29139.19793336121,29139.19793336121,0.0,0.0,0.0,2746.057085921015,0.0,31957.83432096955,31957.83432096955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,8372.666666666668,0.26199105304118914,0.21199105304118915,0.0,0.0,1.0,29043.200000000004,36304.0,36304.0,0.8000000000000002,,,
1,42,0,K_001,"K - Atividades financeiras, de seguros e serviços relacionados",industrial,1.0,700903.0000000001,700907.2075603732,700903.0000000001,700903.0000000001,700903.0000000001,700907.2075603732,700907.2075603732,700907.2075603732,0.0,0.0,0.0,68583.44425416406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,264003.00000000006,,,,0.0,1.0,,inf,inf,,,,
1,42,0,L_001,L - Atividades imobiliárias,industrial,1.0,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,0.0,0.0,0.0,0.0,0.0,52203.12177644768,52203.12177644768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,43090.866666666676,0.8254461649093914,0.7754461649093913,5.551115123125783e-17,0.0,1.0,47442.06666666667,59302.583333333336,59302.583333333336,0.8,,,
1,42,0,L_002,L - Atividades imobiliárias,industrial,1.0,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,0.0,0.0,0.0,0.0,0.0,52203.12177644768,52203.12177644768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,43090.866666666676,0.8254461649093914,0.7754461649093913,5.551115123125783e-17,0.0,1.0,47442.06666666667,59302.583333333336,59302.583333333336,0.8,,,
1,42,0,L_003,L - Atividades imobiliárias,industrial,1.0,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,0.0,0.0,0.0,0.0,0.0,52203.12177644768,52203.12177644768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,43090.866666666676,0.8254461649093914,0.7754461649093913,5.551115123125783e-17,0.0,1.0,47442.06666666667,59302.583333333336,59302.583333333336,0.8,,,
1,42,0,L_004,L - Atividades imobiliárias,industrial,1.0,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,0.0,0.0,0.0,0.0,0.0,52203.12177644768,52203.12177644768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,43090.866666666676,0.8254461649093914,0.7754461649093913,5.551115123125783e-17,0.0,1.0,47442.06666666667,59302.583333333336,59302.583333333336,0.8,,,
1,42,0,L_005,L - Atividades imobiliárias,industrial,1.0,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,47442.06666666667,0.0,0.0,0.0,0.0,0.0,52203.12177644768,52203.12177644768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,43090.866666666676,0.8254461649093914,0.7754461649093913,5.551115123125783e-17,0.0,1.0,47442.06666666667,59302.583333333336,59302.583333333336,0.8,,,
